CROP TYPE,SOIL TYPE,REGION,TEMPERATURE,WEATHER CONDITION,WATER REQUIREMENT
MELON,DRY,Southern Plateau & Hills Region,20-30,WINDY,6.86
MELON,DRY,Southern Plateau & Hills Region,20-30,RAINY,0.3
MELON,DRY,Southern Plateau & Hills Region,30-40,NORMAL,6.86
MELON,DRY,Southern Plateau & Hills Region,30-40,SUNNY,8.36
MELON,DRY,Southern Plateau & Hills Region,30-40,WINDY,7.86
MELON,DRY,Southern Plateau & Hills Region,30-40,RAINY,0.5
MELON,DRY,Southern Plateau & Hills Region,40-50,NORMAL,7.86
MELON,DRY,Southern Plateau & Hills Region,40-50,SUNNY,9.36
MELON,DRY,Southern Plateau & Hills Region,40-50,WINDY,8.86
MELON,DRY,Southern Plateau & Hills Region,40-50,RAINY,0.8
MELON,HUMID,Southern Plateau & Hills Region,10-20,NORMAL,3.42
MELON,HUMID,Southern Plateau & Hills Region,10-20,SUNNY,4.92
MELON,HUMID,Southern Plateau & Hills Region,10-20,WINDY,4.42
MELON,HUMID,Southern Plateau & Hills Region,10-20,RAINY,0.1
MELON,HUMID,Southern Plateau & Hills Region,20-30,NORMAL,4.42
MELON,HUMID,Southern Plateau & Hills Region,20-30,SUNNY,5.92
MELON,HUMID,Southern Plateau & Hills Region,20-30,WINDY,5.42
MELON,HUMID,Southern Plateau & Hills Region,20-30,RAINY,0.2
MELON,HUMID,Southern Plateau & Hills Region,30-40,NORMAL,5.42
MELON,HUMID,Southern Plateau & Hills Region,30-40,SUNNY,6.92
MELON,HUMID,Southern Plateau & Hills Region,30-40,WINDY,6.42
MELON,HUMID,Southern Plateau & Hills Region,30-40,RAINY,0.3
MELON,HUMID,Southern Plateau & Hills Region,40-50,NORMAL,6.42
MELON,HUMID,Southern Plateau & Hills Region,40-50,SUNNY,7.92
MELON,HUMID,Southern Plateau & Hills Region,40-50,WINDY,7.42
MELON,HUMID,Southern Plateau & Hills Region,40-50,RAINY,0.5
MELON,WET,Southern Plateau & Hills Region,10-20,NORMAL,2.34
MELON,WET,Southern Plateau & Hills Region,10-20,SUNNY,3.84
MELON,WET,Southern Plateau & Hills Region,10-20,WINDY,3.34
MELON,WET,Southern Plateau & Hills Region,10-20,RAINY,0.1
MELON,WET,Southern Plateau & Hills Region,20-30,NORMAL,3.34
MELON,WET,Southern Plateau & Hills Region,20-30,SUNNY,4.84
MELON,WET,Southern Plateau & Hills Region,20-30,WINDY,4.34
MELON,WET,Southern Plateau & Hills Region,20-30,RAINY,0.1
MELON,WET,Southern Plateau & Hills Region,30-40,NORMAL,4.34
MELON,WET,Southern Plateau & Hills Region,30-40,SUNNY,5.84
MELON,WET,Southern Plateau & Hills Region,30-40,WINDY,5.34
MELON,WET,Southern Plateau & Hills Region,30-40,RAINY,0.2
MELON,WET,Southern Plateau & Hills Region,40-50,NORMAL,5.34
MELON,WET,Southern Plateau & Hills Region,40-50,SUNNY,6.84
MELON,WET,Southern Plateau & Hills Region,40-50,WINDY,6.34
MELON,WET,Southern Plateau & Hills Region,40-50,RAINY,0.3
MAIZE,DRY,Southern Plateau & Hills Region,10-20,NORMAL,4.86
MAIZE,DRY,Southern Plateau & Hills Region,10-20,SUNNY,6.36
MAIZE,DRY,Southern Plateau & Hills Region,10-20,WINDY,5.86
MAIZE,DRY,Southern Plateau & Hills Region,10-20,RAINY,0.2
MAIZE,DRY,Southern Plateau & Hills Region,20-30,NORMAL,5.86
MAIZE,DRY,Southern Plateau & Hills Region,20-30,SUNNY,7.36
MAIZE,DRY,Southern Plateau & Hills Region,20-30,WINDY,6.86
MAIZE,DRY,Southern Plateau & Hills Region,20-30,RAINY,0.3
MAIZE,DRY,Southern Plateau & Hills Region,30-40,NORMAL,6.86
MAIZE,DRY,Southern Plateau & Hills Region,30-40,SUNNY,8.36
MAIZE,DRY,Southern Plateau & Hills Region,30-40,WINDY,7.86
MAIZE,DRY,Southern Plateau & Hills Region,30-40,RAINY,0.5
MAIZE,DRY,Southern Plateau & Hills Region,40-50,NORMAL,7.86
MAIZE,DRY,Southern Plateau & Hills Region,40-50,SUNNY,9.36
MAIZE,DRY,Southern Plateau & Hills Region,40-50,WINDY,8.86
MAIZE,DRY,Southern Plateau & Hills Region,40-50,RAINY,0.8
MAIZE,HUMID,Southern Plateau & Hills Region,10-20,NORMAL,3.42
MAIZE,HUMID,Southern Plateau & Hills Region,10-20,SUNNY,4.92
MAIZE,HUMID,Southern Plateau & Hills Region,10-20,WINDY,4.42
MAIZE,HUMID,Southern Plateau & Hills Region,10-20,RAINY,0.1
MAIZE,HUMID,Southern Plateau & Hills Region,20-30,NORMAL,4.42
MAIZE,HUMID,Southern Plateau & Hills Region,20-30,SUNNY,5.92
MAIZE,HUMID,Southern Plateau & Hills Region,20-30,WINDY,5.42
MAIZE,HUMID,Southern Plateau & Hills Region,20-30,RAINY,0.2
MAIZE,HUMID,Southern Plateau & Hills Region,30-40,NORMAL,5.42
MAIZE,HUMID,Southern Plateau & Hills Region,30-40,SUNNY,6.92
MAIZE,HUMID,Southern Plateau & Hills Region,30-40,WINDY,6.42
MAIZE,HUMID,Southern Plateau & Hills Region,30-40,RAINY,0.3
MAIZE,HUMID,Southern Plateau & Hills Region,40-50,NORMAL,6.42
MAIZE,HUMID,Southern Plateau & Hills Region,40-50,SUNNY,7.92
MAIZE,HUMID,Southern Plateau & Hills Region,40-50,WINDY,7.42
MAIZE,HUMID,Southern Plateau & Hills Region,40-50,RAINY,0.5
MAIZE,WET,Southern Plateau & Hills Region,10-20,NORMAL,2.34
MAIZE,WET,Southern Plateau & Hills Region,10-20,SUNNY,3.84
MAIZE,WET,Southern Plateau & Hills Region,10-20,WINDY,3.34
MAIZE,WET,Southern Plateau & Hills Region,10-20,RAINY,0.1
MAIZE,WET,Southern Plateau & Hills Region,20-30,NORMAL,3.34
MAIZE,WET,Southern Plateau & Hills Region,20-30,SUNNY,4.84
MAIZE,WET,Southern Plateau & Hills Region,20-30,WINDY,4.34
MAIZE,WET,Southern Plateau & Hills Region,20-30,RAINY,0.1
MAIZE,WET,Southern Plateau & Hills Region,30-40,NORMAL,4.34
MAIZE,WET,Southern Plateau & Hills Region,30-40,SUNNY,5.84
MAIZE,WET,Southern Plateau & Hills Region,30-40,WINDY,5.34
MAIZE,WET,Southern Plateau & Hills Region,30-40,RAINY,0.2
MAIZE,WET,Southern Plateau & Hills Region,40-50,NORMAL,5.34
MAIZE,WET,Southern Plateau & Hills Region,40-50,SUNNY,6.84
MAIZE,WET,Southern Plateau & Hills Region,40-50,WINDY,6.34
MAIZE,WET,Southern Plateau & Hills Region,40-50,RAINY,0.3
CITRUS,DRY,Southern Plateau & Hills Region,10-20,NORMAL,4.4
CITRUS,DRY,Southern Plateau & Hills Region,10-20,SUNNY,5.9
CITRUS,DRY,Southern Plateau & Hills Region,10-20,WINDY,5.5
CITRUS,DRY,Southern Plateau & Hills Region,10-20,RAINY,0.2
CITRUS,DRY,Southern Plateau & Hills Region,20-30,NORMAL,5.3
CITRUS,DRY,Southern Plateau & Hills Region,20-30,SUNNY,6.8
CITRUS,DRY,Southern Plateau & Hills Region,20-30,WINDY,6.3
CITRUS,DRY,Southern Plateau & Hills Region,20-30,RAINY,0.3
CITRUS,DRY,Southern Plateau & Hills Region,30-40,NORMAL,6.2
CITRUS,DRY,Southern Plateau & Hills Region,30-40,SUNNY,7.7
CITRUS,DRY,Southern Plateau & Hills Region,30-40,WINDY,7.2
CITRUS,DRY,Southern Plateau & Hills Region,30-40,RAINY,0.5
CITRUS,DRY,Southern Plateau & Hills Region,40-50,NORMAL,7.5
CITRUS,DRY,Southern Plateau & Hills Region,40-50,SUNNY,9.0
CITRUS,DRY,Southern Plateau & Hills Region,40-50,WINDY,8.5
CITRUS,DRY,Southern Plateau & Hills Region,40-50,RAINY,0.8
CITRUS,HUMID,Southern Plateau & Hills Region,10-20,NORMAL,3.1
CITRUS,HUMID,Southern Plateau & Hills Region,10-20,SUNNY,4.6
CITRUS,HUMID,Southern Plateau & Hills Region,10-20,WINDY,4.1
CITRUS,HUMID,Southern Plateau & Hills Region,10-20,RAINY,0.1
CITRUS,HUMID,Southern Plateau & Hills Region,20-30,NORMAL,4.2
CITRUS,HUMID,Southern Plateau & Hills Region,20-30,SUNNY,5.7
CITRUS,HUMID,Southern Plateau & Hills Region,20-30,WINDY,5.2
CITRUS,HUMID,Southern Plateau & Hills Region,20-30,RAINY,0.2
CITRUS,HUMID,Southern Plateau & Hills Region,30-40,NORMAL,5.1
CITRUS,HUMID,Southern Plateau & Hills Region,30-40,SUNNY,6.6
CITRUS,HUMID,Southern Plateau & Hills Region,30-40,WINDY,6.1
CITRUS,HUMID,Southern Plateau & Hills Region,30-40,RAINY,0.3
CITRUS,HUMID,Southern Plateau & Hills Region,40-50,NORMAL,6.0
CITRUS,HUMID,Southern Plateau & Hills Region,40-50,SUNNY,7.5
CITRUS,HUMID,Southern Plateau & Hills Region,40-50,WINDY,7.0
CITRUS,HUMID,Southern Plateau & Hills Region,40-50,RAINY,0.5
CITRUS,WET,Southern Plateau & Hills Region,10-20,NORMAL,2.16
CITRUS,WET,Southern Plateau & Hills Region,10-20,SUNNY,3.66
CITRUS,WET,Southern Plateau & Hills Region,10-20,WINDY,3.16
CITRUS,WET,Southern Plateau & Hills Region,10-20,RAINY,0.1
CITRUS,WET,Southern Plateau & Hills Region,20-30,NORMAL,3.16
CITRUS,WET,Southern Plateau & Hills Region,20-30,SUNNY,4.66
CITRUS,WET,Southern Plateau & Hills Region,20-30,WINDY,4.16
CITRUS,WET,Southern Plateau & Hills Region,20-30,RAINY,0.1
CITRUS,WET,Southern Plateau & Hills Region,30-40,NORMAL,4.16
CITRUS,WET,Southern Plateau & Hills Region,30-40,SUNNY,5.66
CITRUS,WET,Southern Plateau & Hills Region,30-40,WINDY,5.16
CITRUS,WET,Southern Plateau & Hills Region,30-40,RAINY,0.2
CITRUS,WET,Southern Plateau & Hills Region,40-50,NORMAL,5.16
CITRUS,WET,Southern Plateau & Hills Region,40-50,SUNNY,6.66
CITRUS,WET,Southern Plateau & Hills Region,40-50,WINDY,6.16
CITRUS,WET,Southern Plateau & Hills Region,40-50,RAINY,0.3
BEAN,DRY,Southern Plateau & Hills Region,10-20,NORMAL,5.53
BEAN,DRY,Southern Plateau & Hills Region,10-20,SUNNY,7.03
BEAN,DRY,Southern Plateau & Hills Region,10-20,WINDY,6.5
BEAN,DRY,Southern Plateau & Hills Region,10-20,RAINY,0.1
BEAN,DRY,Southern Plateau & Hills Region,20-30,NORMAL,6.5
BEAN,DRY,Southern Plateau & Hills Region,20-30,SUNNY,8.0
BEAN,DRY,Southern Plateau & Hills Region,20-30,WINDY,7.5
BEAN,DRY,Southern Plateau & Hills Region,20-30,RAINY,0.5
BEAN,DRY,Southern Plateau & Hills Region,30-40,NORMAL,7.6
BEAN,DRY,Southern Plateau & Hills Region,30-40,SUNNY,9.0
BEAN,DRY,Southern Plateau & Hills Region,30-40,WINDY,8.6
BEAN,DRY,Southern Plateau & Hills Region,30-40,RAINY,0.8
BEAN,DRY,Southern Plateau & Hills Region,40-50,NORMAL,8.55
BEAN,DRY,Southern Plateau & Hills Region,40-50,SUNNY,10.05
BEAN,DRY,Southern Plateau & Hills Region,40-50,WINDY,9.5
BEAN,DRY,Southern Plateau & Hills Region,40-50,RAINY,0.55
BEAN,HUMID,Southern Plateau & Hills Region,10-20,NORMAL,3.9
BEAN,HUMID,Southern Plateau & Hills Region,10-20,SUNNY,5.4
BEAN,HUMID,Southern Plateau & Hills Region,10-20,WINDY,4.9
BEAN,HUMID,Southern Plateau & Hills Region,10-20,RAINY,0.1
BEAN,HUMID,Southern Plateau & Hills Region,20-30,NORMAL,4.9
BEAN,HUMID,Southern Plateau & Hills Region,20-30,SUNNY,6.4
BEAN,HUMID,Southern Plateau & Hills Region,20-30,WINDY,5.9
BEAN,HUMID,Southern Plateau & Hills Region,20-30,RAINY,0.1
BEAN,HUMID,Southern Plateau & Hills Region,30-40,NORMAL,5.8
BEAN,HUMID,Southern Plateau & Hills Region,30-40,SUNNY,7.3
BEAN,HUMID,Southern Plateau & Hills Region,30-40,WINDY,6.8
BEAN,HUMID,Southern Plateau & Hills Region,30-40,RAINY,0.3
BEAN,HUMID,Southern Plateau & Hills Region,40-50,NORMAL,6.7
BEAN,HUMID,Southern Plateau & Hills Region,40-50,SUNNY,8.2
BEAN,HUMID,Southern Plateau & Hills Region,40-50,WINDY,7.7
BEAN,HUMID,Southern Plateau & Hills Region,40-50,RAINY,0.4
BEAN,WET,Southern Plateau & Hills Region,10-20,NORMAL,2.6
BEAN,WET,Southern Plateau & Hills Region,10-20,SUNNY,4.1
BEAN,WET,Southern Plateau & Hills Region,10-20,WINDY,3.6
BEAN,WET,Southern Plateau & Hills Region,10-20,RAINY,0.1
BEAN,WET,Southern Plateau & Hills Region,20-30,NORMAL,3.6
BEAN,WET,Southern Plateau & Hills Region,20-30,SUNNY,5.1
BEAN,WET,Southern Plateau & Hills Region,20-30,WINDY,4.6
BEAN,WET,Southern Plateau & Hills Region,20-30,RAINY,0.1
BEAN,WET,Southern Plateau & Hills Region,30-40,NORMAL,4.7
BEAN,WET,Southern Plateau & Hills Region,30-40,SUNNY,6.2
BEAN,WET,Southern Plateau & Hills Region,30-40,WINDY,5.7
BEAN,WET,Southern Plateau & Hills Region,30-40,RAINY,0.1
BEAN,WET,Southern Plateau & Hills Region,40-50,NORMAL,5.6
BEAN,WET,Southern Plateau & Hills Region,40-50,SUNNY,7.1
BEAN,WET,Southern Plateau & Hills Region,40-50,WINDY,6.6
BEAN,WET,Southern Plateau & Hills Region,40-50,RAINY,0.3
WHEAT,DRY,Southern Plateau & Hills Region,10-20,NORMAL,8.4
WHEAT,DRY,Southern Plateau & Hills Region,10-20,SUNNY,9.9
WHEAT,DRY,Southern Plateau & Hills Region,10-20,WINDY,9.4
WHEAT,DRY,Southern Plateau & Hills Region,10-20,RAINY,0.4
WHEAT,DRY,Southern Plateau & Hills Region,20-30,NORMAL,9.5
WHEAT,DRY,Southern Plateau & Hills Region,20-30,SUNNY,11.0
WHEAT,DRY,Southern Plateau & Hills Region,20-30,WINDY,10.5
WHEAT,DRY,Southern Plateau & Hills Region,20-30,RAINY,1.5
WHEAT,DRY,Southern Plateau & Hills Region,30-40,NORMAL,10.4
WHEAT,DRY,Southern Plateau & Hills Region,30-40,SUNNY,11.9
WHEAT,DRY,Southern Plateau & Hills Region,30-40,WINDY,11.4
WHEAT,DRY,Southern Plateau & Hills Region,30-40,RAINY,2.4
WHEAT,DRY,Southern Plateau & Hills Region,40-50,NORMAL,11.35
WHEAT,DRY,Southern Plateau & Hills Region,40-50,SUNNY,12.85
WHEAT,DRY,Southern Plateau & Hills Region,40-50,WINDY,12.35
WHEAT,DRY,Southern Plateau & Hills Region,40-50,RAINY,3.3
WHEAT,HUMID,Southern Plateau & Hills Region,10-20,NORMAL,5.88
WHEAT,HUMID,Southern Plateau & Hills Region,10-20,SUNNY,7.38
WHEAT,HUMID,Southern Plateau & Hills Region,10-20,WINDY,6.88
WHEAT,HUMID,Southern Plateau & Hills Region,10-20,RAINY,0.3
WHEAT,HUMID,Southern Plateau & Hills Region,20-30,NORMAL,6.8
WHEAT,HUMID,Southern Plateau & Hills Region,20-30,SUNNY,8.6
WHEAT,HUMID,Southern Plateau & Hills Region,20-30,WINDY,7.8
WHEAT,HUMID,Southern Plateau & Hills Region,20-30,RAINY,0.6
WHEAT,HUMID,Southern Plateau & Hills Region,30-40,NORMAL,7.9
WHEAT,HUMID,Southern Plateau & Hills Region,30-40,SUNNY,9.4
WHEAT,HUMID,Southern Plateau & Hills Region,30-40,WINDY,8.9
WHEAT,HUMID,Southern Plateau & Hills Region,30-40,RAINY,0.8
WHEAT,HUMID,Southern Plateau & Hills Region,40-50,NORMAL,8.7
WHEAT,HUMID,Southern Plateau & Hills Region,40-50,SUNNY,10.5
WHEAT,HUMID,Southern Plateau & Hills Region,40-50,WINDY,9.7
WHEAT,HUMID,Southern Plateau & Hills Region,40-50,RAINY,0.7
WHEAT,WET,Southern Plateau & Hills Region,10-20,NORMAL,4.0
WHEAT,WET,Southern Plateau & Hills Region,10-20,SUNNY,5.5
WHEAT,WET,Southern Plateau & Hills Region,10-20,WINDY,5.0
WHEAT,WET,Southern Plateau & Hills Region,10-20,RAINY,0.2
WHEAT,WET,Southern Plateau & Hills Region,20-30,NORMAL,5.06
WHEAT,WET,Southern Plateau & Hills Region,20-30,SUNNY,6.56
WHEAT,WET,Southern Plateau & Hills Region,20-30,WINDY,6.06
WHEAT,WET,Southern Plateau & Hills Region,20-30,RAINY,0.3
WHEAT,WET,Southern Plateau & Hills Region,30-40,NORMAL,6.04
WHEAT,WET,Southern Plateau & Hills Region,30-40,SUNNY,7.56
WHEAT,WET,Southern Plateau & Hills Region,30-40,WINDY,7.06
WHEAT,WET,Southern Plateau & Hills Region,30-40,RAINY,0.5
WHEAT,WET,Southern Plateau & Hills Region,40-50,NORMAL,7.05
WHEAT,WET,Southern Plateau & Hills Region,40-50,SUNNY,8.56
WHEAT,WET,Southern Plateau & Hills Region,40-50,WINDY,8.05
WHEAT,WET,Southern Plateau & Hills Region,40-50,RAINY,0.8
MUSTARD,DRY,Southern Plateau & Hills Region,10-20,NORMAL,4.86
MUSTARD,DRY,Southern Plateau & Hills Region,10-20,SUNNY,6.36
MUSTARD,DRY,Southern Plateau & Hills Region,10-20,WINDY,5.86
MUSTARD,DRY,Southern Plateau & Hills Region,10-20,RAINY,0.2
MUSTARD,DRY,Southern Plateau & Hills Region,20-30,NORMAL,5.86
MUSTARD,DRY,Southern Plateau & Hills Region,20-30,SUNNY,7.36
MUSTARD,DRY,Southern Plateau & Hills Region,20-30,WINDY,6.86
MUSTARD,DRY,Southern Plateau & Hills Region,20-30,RAINY,0.3
MUSTARD,DRY,Southern Plateau & Hills Region,30-40,NORMAL,6.86
MUSTARD,DRY,Southern Plateau & Hills Region,30-40,SUNNY,8.36
MUSTARD,DRY,Southern Plateau & Hills Region,30-40,WINDY,7.86
MUSTARD,DRY,Southern Plateau & Hills Region,30-40,RAINY,0.5
MUSTARD,DRY,Southern Plateau & Hills Region,40-50,NORMAL,7.86
MUSTARD,DRY,Southern Plateau & Hills Region,40-50,SUNNY,9.36
MUSTARD,DRY,Southern Plateau & Hills Region,40-50,WINDY,8.86
MUSTARD,DRY,Southern Plateau & Hills Region,40-50,RAINY,0.8
MUSTARD,HUMID,Southern Plateau & Hills Region,10-20,NORMAL,3.42
MUSTARD,HUMID,Southern Plateau & Hills Region,10-20,SUNNY,4.92
MUSTARD,HUMID,Southern Plateau & Hills Region,10-20,WINDY,4.42
MUSTARD,HUMID,Southern Plateau & Hills Region,10-20,RAINY,0.1
MUSTARD,HUMID,Southern Plateau & Hills Region,20-30,NORMAL,4.42
MUSTARD,HUMID,Southern Plateau & Hills Region,20-30,SUNNY,5.92
MUSTARD,HUMID,Southern Plateau & Hills Region,20-30,WINDY,5.42
MUSTARD,HUMID,Southern Plateau & Hills Region,20-30,RAINY,0.2
MUSTARD,HUMID,Southern Plateau & Hills Region,30-40,NORMAL,5.42
MUSTARD,HUMID,Southern Plateau & Hills Region,30-40,SUNNY,6.92
MUSTARD,HUMID,Southern Plateau & Hills Region,30-40,WINDY,6.42
MUSTARD,HUMID,Southern Plateau & Hills Region,30-40,RAINY,0.3
MUSTARD,HUMID,Southern Plateau & Hills Region,40-50,NORMAL,6.42
MUSTARD,HUMID,Southern Plateau & Hills Region,40-50,SUNNY,7.92
MUSTARD,HUMID,Southern Plateau & Hills Region,40-50,WINDY,7.42
MUSTARD,HUMID,Southern Plateau & Hills Region,40-50,RAINY,0.5
MUSTARD,WET,Southern Plateau & Hills Region,10-20,NORMAL,2.34
MUSTARD,WET,Southern Plateau & Hills Region,10-20,SUNNY,3.84
MUSTARD,WET,Southern Plateau & Hills Region,10-20,WINDY,3.34
MUSTARD,WET,Southern Plateau & Hills Region,10-20,RAINY,0.1
MUSTARD,WET,Southern Plateau & Hills Region,20-30,NORMAL,3.34
MUSTARD,WET,Southern Plateau & Hills Region,20-30,SUNNY,4.84
MUSTARD,WET,Southern Plateau & Hills Region,20-30,WINDY,4.34
MUSTARD,WET,Southern Plateau & Hills Region,20-30,RAINY,0.1
MUSTARD,WET,Southern Plateau & Hills Region,30-40,NORMAL,4.34
MUSTARD,WET,Southern Plateau & Hills Region,30-40,SUNNY,5.84
MUSTARD,WET,Southern Plateau & Hills Region,30-40,WINDY,5.34
MUSTARD,WET,Southern Plateau & Hills Region,30-40,RAINY,0.2
MUSTARD,WET,Southern Plateau & Hills Region,40-50,NORMAL,5.34
MUSTARD,WET,Southern Plateau & Hills Region,40-50,SUNNY,6.84
MUSTARD,WET,Southern Plateau & Hills Region,40-50,WINDY,6.34
MUSTARD,WET,Southern Plateau & Hills Region,40-50,RAINY,0.3
COTTON,DRY,Southern Plateau & Hills Region,10-20,NORMAL,6.95
COTTON,DRY,Southern Plateau & Hills Region,10-20,SUNNY,8.45
COTTON,DRY,Southern Plateau & Hills Region,10-20,WINDY,7.8
COTTON,DRY,Southern Plateau & Hills Region,10-20,RAINY,0.1
COTTON,DRY,Southern Plateau & Hills Region,20-30,NORMAL,7.95
COTTON,DRY,Southern Plateau & Hills Region,20-30,SUNNY,9.45
COTTON,DRY,Southern Plateau & Hills Region,20-30,WINDY,8.8
COTTON,DRY,Southern Plateau & Hills Region,20-30,RAINY,0.5
COTTON,DRY,Southern Plateau & Hills Region,30-40,NORMAL,8.95
COTTON,DRY,Southern Plateau & Hills Region,30-40,SUNNY,10.45
COTTON,DRY,Southern Plateau & Hills Region,30-40,WINDY,9.9
COTTON,DRY,Southern Plateau & Hills Region,30-40,RAINY,0.95
COTTON,DRY,Southern Plateau & Hills Region,40-50,NORMAL,9.9
COTTON,DRY,Southern Plateau & Hills Region,40-50,SUNNY,11.4
COTTON,DRY,Southern Plateau & Hills Region,40-50,WINDY,10.9
COTTON,DRY,Southern Plateau & Hills Region,40-50,RAINY,1.9
COTTON,HUMID,Southern Plateau & Hills Region,10-20,NORMAL,4.89
COTTON,HUMID,Southern Plateau & Hills Region,10-20,SUNNY,6.39
COTTON,HUMID,Southern Plateau & Hills Region,10-20,WINDY,5.8
COTTON,HUMID,Southern Plateau & Hills Region,10-20,RAINY,0.1
COTTON,HUMID,Southern Plateau & Hills Region,20-30,NORMAL,5.6
COTTON,HUMID,Southern Plateau & Hills Region,20-30,SUNNY,7.1
COTTON,HUMID,Southern Plateau & Hills Region,20-30,WINDY,6.6
COTTON,HUMID,Southern Plateau & Hills Region,20-30,RAINY,0.2
COTTON,HUMID,Southern Plateau & Hills Region,30-40,NORMAL,6.5
COTTON,HUMID,Southern Plateau & Hills Region,30-40,SUNNY,8.1
COTTON,HUMID,Southern Plateau & Hills Region,30-40,WINDY,7.5
COTTON,HUMID,Southern Plateau & Hills Region,30-40,RAINY,0.5
COTTON,HUMID,Southern Plateau & Hills Region,40-50,NORMAL,7.5
COTTON,HUMID,Southern Plateau & Hills Region,40-50,SUNNY,9.0
COTTON,HUMID,Southern Plateau & Hills Region,40-50,WINDY,8.5
COTTON,HUMID,Southern Plateau & Hills Region,40-50,RAINY,0.8
COTTON,WET,Southern Plateau & Hills Region,10-20,NORMAL,3.345
COTTON,WET,Southern Plateau & Hills Region,10-20,SUNNY,4.85
COTTON,WET,Southern Plateau & Hills Region,10-20,WINDY,4.4
COTTON,WET,Southern Plateau & Hills Region,10-20,RAINY,0.1
COTTON,WET,Southern Plateau & Hills Region,20-30,NORMAL,4.4
COTTON,WET,Southern Plateau & Hills Region,20-30,SUNNY,5.9
COTTON,WET,Southern Plateau & Hills Region,20-30,WINDY,5.4
COTTON,WET,Southern Plateau & Hills Region,20-30,RAINY,0.1
COTTON,WET,Southern Plateau & Hills Region,30-40,NORMAL,5.54
COTTON,WET,Southern Plateau & Hills Region,30-40,SUNNY,7.04
COTTON,WET,Southern Plateau & Hills Region,30-40,WINDY,6.5
COTTON,WET,Southern Plateau & Hills Region,30-40,RAINY,0.2
COTTON,WET,Southern Plateau & Hills Region,40-50,NORMAL,6.52
COTTON,WET,Southern Plateau & Hills Region,40-50,SUNNY,8.02
COTTON,WET,Southern Plateau & Hills Region,40-50,WINDY,7.5
COTTON,WET,Southern Plateau & Hills Region,40-50,RAINY,0.3
SUGARCANE,DRY,Southern Plateau & Hills Region,10-20,NORMAL,8.4
SUGARCANE,DRY,Southern Plateau & Hills Region,10-20,SUNNY,9.9
SUGARCANE,DRY,Southern Plateau & Hills Region,10-20,WINDY,9.4
SUGARCANE,DRY,Southern Plateau & Hills Region,10-20,RAINY,0.4
SUGARCANE,DRY,Southern Plateau & Hills Region,20-30,NORMAL,9.5
SUGARCANE,DRY,Southern Plateau & Hills Region,20-30,SUNNY,11.0
SUGARCANE,DRY,Southern Plateau & Hills Region,20-30,WINDY,10.5
SUGARCANE,DRY,Southern Plateau & Hills Region,20-30,RAINY,1.5
SUGARCANE,DRY,Southern Plateau & Hills Region,30-40,NORMAL,10.4
SUGARCANE,DRY,Southern Plateau & Hills Region,30-40,SUNNY,11.9
SUGARCANE,DRY,Southern Plateau & Hills Region,30-40,WINDY,11.4
SUGARCANE,DRY,Southern Plateau & Hills Region,30-40,RAINY,2.4
SUGARCANE,DRY,Southern Plateau & Hills Region,40-50,NORMAL,11.35
SUGARCANE,DRY,Southern Plateau & Hills Region,40-50,SUNNY,12.85
SUGARCANE,DRY,Southern Plateau & Hills Region,40-50,WINDY,12.35
SUGARCANE,DRY,Southern Plateau & Hills Region,40-50,RAINY,3.3
SUGARCANE,HUMID,Southern Plateau & Hills Region,10-20,NORMAL,5.88
SUGARCANE,HUMID,Southern Plateau & Hills Region,10-20,SUNNY,7.38
SUGARCANE,HUMID,Southern Plateau & Hills Region,10-20,WINDY,6.88
SUGARCANE,HUMID,Southern Plateau & Hills Region,10-20,RAINY,0.3
SUGARCANE,HUMID,Southern Plateau & Hills Region,20-30,NORMAL,6.8
SUGARCANE,HUMID,Southern Plateau & Hills Region,20-30,SUNNY,8.6
SUGARCANE,HUMID,Southern Plateau & Hills Region,20-30,WINDY,7.8
SUGARCANE,HUMID,Southern Plateau & Hills Region,20-30,RAINY,0.6
SUGARCANE,HUMID,Southern Plateau & Hills Region,30-40,NORMAL,7.9
SUGARCANE,HUMID,Southern Plateau & Hills Region,30-40,SUNNY,9.4
SUGARCANE,HUMID,Southern Plateau & Hills Region,30-40,WINDY,8.9
SUGARCANE,HUMID,Southern Plateau & Hills Region,30-40,RAINY,0.8
SUGARCANE,HUMID,Southern Plateau & Hills Region,40-50,NORMAL,8.7
SUGARCANE,HUMID,Southern Plateau & Hills Region,40-50,SUNNY,10.5
SUGARCANE,HUMID,Southern Plateau & Hills Region,40-50,WINDY,9.7
SUGARCANE,HUMID,Southern Plateau & Hills Region,40-50,RAINY,0.7
SUGARCANE,WET,Southern Plateau & Hills Region,10-20,NORMAL,4.0
SUGARCANE,WET,Southern Plateau & Hills Region,10-20,SUNNY,5.5
SUGARCANE,WET,Southern Plateau & Hills Region,10-20,WINDY,5.0
SUGARCANE,WET,Southern Plateau & Hills Region,10-20,RAINY,0.2
SUGARCANE,WET,Southern Plateau & Hills Region,20-30,NORMAL,5.06
SUGARCANE,WET,Southern Plateau & Hills Region,20-30,SUNNY,6.56
SUGARCANE,WET,Southern Plateau & Hills Region,20-30,WINDY,6.06
